country,year,GENmun,ENRmun,RECmun,MRECmun,GENpac,RCOpac,RECpac,GENplas,RCOplas,RECplas,gov_right1,gov_cent1,gov_left1,TAXtotl_per,TAXrespol_per,TAXtotl_eur,TAXrespol_eur,EPS,TAXrespol_eur_log,TAXrespol_per_log,BIZred,BIZrec,BIZdes,BIZprod,no,INDrec,INDred,INDimp,GDPpc,POPden,URB,EDU,GDPpc_log,POPden_log,RECpac_percent,RECplas_percent,MRECmun_percent,GDPpc_log_mean,GDPpc_log_within,POPden_log_mean,POPden_log_within,URB_mean,URB_within,EDU_mean,EDU_within,gov_right1_mean,gov_right1_within,EPS_mean,EPS_within,INDimp_mean,INDimp_within,INDred_mean,INDred_within,INDrec_mean,INDrec_within
Germany,2007,582.0,67.0,368.0,274.0,195.86,185.56,131.08,32.14,30.63,13.73,0.0,50.0,50.0,2.47,0.0,763.0335272351624,0.0,2.7777777,-inf,-inf,,,,,,,,,36915.32528321617,235.9433619181461,76.378,20.4,10.51638206313577,5.46359178435069,0.6692535484529767,0.4271935283136279,0.47079037800687284,10.731641005762116,-0.21525894262634537,5.46113183749859,0.0024599468520998258,76.96557894736843,-0.5875789473684279,23.878947368421052,-3.4789473684210535,8.124736842105264,-8.124736842105264,3.0800653411764705,-0.30228764117647033,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2008,589.0,76.0,376.0,277.0,195.41,185.15,137.79,33.28,32.04,15.75,0.0,50.0,50.0,2.48,0.0,781.1463187042636,0.0,3.0277777,-inf,-inf,,,,,,46.0,36.0,3.5000000000000004,38443.53862789577,235.5221782405416,76.575,21.4,10.556945914723928,5.461805084141347,0.7051327977073845,0.4732572115384615,0.4702886247877759,10.731641005762116,-0.17469509103818837,5.46113183749859,0.0006732466427568085,76.96557894736843,-0.39057894736842513,23.878947368421052,-2.4789473684210535,8.124736842105264,-8.124736842105264,3.0800653411764705,-0.052287641176470334,3.3233333333333337,0.17666666666666675,39.5,-3.5,58.333333333333336,-12.333333333333336
Germany,2009,592.0,83.0,374.0,271.0,183.78,174.35,135.02,32.0,30.97,15.48,5.57,53.34,41.1,2.66,0.0,810.4899902270153,0.0,3.1388888,-inf,-inf,,,,,,,,,37554.44269931737,234.93963741717104,76.771,22.3,10.533546964423195,5.45932861909486,0.7346827728806182,0.48375,0.4577702702702703,10.731641005762116,-0.19809404133892095,5.46113183749859,-0.0018032184037304333,76.96557894736843,-0.19457894736842718,23.878947368421052,-1.5789473684210513,8.124736842105264,-2.554736842105264,3.0800653411764705,0.058823458823529684,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2010,602.0,94.0,376.0,275.0,195.69,187.2,142.19,32.9,31.97,16.23,31.25,68.75,0.0,2.44,0.0,780.7214088374313,0.0,3.0833333,-inf,-inf,,,,,,,,,39730.48978852708,234.6069082250337,76.966,22.7,10.589874176659338,5.457911382610352,0.7266084112627115,0.4933130699088146,0.4568106312292359,10.731641005762116,-0.14176682910277805,5.46113183749859,-0.003220454888238855,76.96557894736843,0.00042105263156599904,23.878947368421052,-1.1789473684210527,8.124736842105264,23.125263157894736,3.0800653411764705,0.003267958823529593,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2011,626.0,101.0,394.0,288.0,205.37,200.08,147.36,34.58,34.41,16.78,31.25,68.75,0.0,2.63,0.0,899.2216167769229,0.0,3.1666667,-inf,-inf,,,,,,50.0,40.0,3.45,43398.34439924958,230.3046333486344,77.16,24.3,10.678176571878135,5.439402925376472,0.7175342065540244,0.4852515905147485,0.46006389776357826,10.731641005762116,-0.053464433883981144,5.46113183749859,-0.021728912122118693,76.96557894736843,0.1944210526315686,23.878947368421052,0.4210526315789487,8.124736842105264,23.125263157894736,3.0800653411764705,0.08660135882352948,3.3233333333333337,0.12666666666666648,39.5,0.5,58.333333333333336,-8.333333333333336
Germany,2012,619.0,110.0,404.0,293.0,206.23,199.58,146.97,35.27,35.15,17.47,31.25,68.75,0.0,2.59,0.0,902.9562557289591,0.0,3.0555556,-inf,-inf,56.00000000000001,56.99999999999999,,34.0,62.000000000000014,,,,44229.39419217385,230.75062546623056,77.17,24.9,10.697144874005602,5.441337583958835,0.7126509237259371,0.4953218032322086,0.47334410339256866,10.731641005762116,-0.034496131756514004,5.46113183749859,-0.019794253539755502,76.96557894736843,0.20442105263157373,23.878947368421052,1.0210526315789465,8.124736842105264,23.125263157894736,3.0800653411764705,-0.024509741176470534,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2013,615.0,142.0,392.0,286.0,212.37,207.54,152.58,35.63,35.58,17.58,29.97,68.49,1.54,2.73,0.0,969.7986641677496,0.0,3.2222223,-inf,-inf,63.0,56.00000000000001,,33.0,63.0,,,,45889.0173022052,231.15571256592528,77.18,25.2,10.733981092956174,5.443091563803637,0.7184630597542027,0.4934044344653381,0.46504065040650405,10.731641005762116,0.0023400871940584267,5.46113183749859,-0.018040273694953868,76.96557894736843,0.21442105263157885,23.878947368421052,1.3210526315789473,8.124736842105264,21.845263157894735,3.0800653411764705,0.1421569588235294,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2014,631.0,143.0,414.0,300.0,219.53,214.62,156.73,36.37,36.31,18.26,0.0,62.5,37.5,2.74,0.0,1009.798413237428,0.0,3.1111112,-inf,-inf,,,,,,48.0,34.0,3.42,47938.79682104181,232.10805388363428,77.19,23.2,10.77768041007313,5.447203012737101,0.7139343142167357,0.5020621391256531,0.4754358161648177,10.731641005762116,0.0460394043110135,5.46113183749859,-0.013928824761489267,76.96557894736843,0.22442105263156975,23.878947368421052,-0.6789473684210527,8.124736842105264,-8.124736842105264,3.0800653411764705,0.031045858823529393,3.3233333333333337,0.09666666666666623,39.5,-5.5,58.333333333333336,-10.333333333333336
Germany,2015,632.0,148.0,422.0,308.0,222.23,216.04,154.09,37.36,37.29,18.24,0.0,62.5,37.5,2.62,0.0,989.5991400598074,0.0,3.0277777,-inf,-inf,42.0,38.0,12.0,31.0,60.0,,,,48558.44329709691,234.1529868715244,77.2,23.8,10.790523367910986,5.4559746917793435,0.6933807316743914,0.4882226980728051,0.4873417721518987,10.731641005762116,0.05888236214886966,5.46113183749859,-0.005157145719246969,76.96557894736843,0.23442105263157487,23.878947368421052,-0.07894736842105132,8.124736842105264,-8.124736842105264,3.0800653411764705,-0.052287641176470334,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2016,633.0,173.0,425.0,309.0,220.55,214.28,155.86,37.62,37.54,18.7,0.0,62.5,37.5,2.58,0.0,1001.3883770240416,0.0,3.0833333,-inf,-inf,,,,,,,,,51569.90168411977,235.71292935653767,77.224,24.4,10.850693480588268,5.4626146635777655,0.7066878258898209,0.4970760233918129,0.4881516587677725,10.731641005762116,0.11905247482615167,5.46113183749859,0.001482826079175048,76.96557894736843,0.2584210526315758,23.878947368421052,0.5210526315789465,8.124736842105264,-8.124736842105264,3.0800653411764705,0.003267958823529593,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2017,627.0,193.0,421.0,307.0,226.52,219.73,158.31,38.53,38.45,19.16,0.0,64.02,35.98,2.56,0.0,1031.4915607512598,0.0,3.0277777,-inf,-inf,61.0,39.0,24.0,32.0,66.0,70.0,37.0,3.45,54110.25366488153,236.5887225577468,77.261,24.8,10.898778978574075,5.466323285817198,0.6988786862087233,0.49727485076563716,0.48963317384370014,10.731641005762116,0.1671379728119593,5.46113183749859,0.005191448318607961,76.96557894736843,0.2954210526315677,23.878947368421052,0.9210526315789487,8.124736842105264,-8.124736842105264,3.0800653411764705,-0.052287641176470334,3.3233333333333337,0.12666666666666648,39.5,-2.5,58.333333333333336,11.666666666666664
Germany,2018,606.0,189.0,407.0,298.0,227.49,220.38,155.77,39.03,38.97,18.38,0.0,62.31032665964173,37.68967334035828,2.46,0.0,1019.94092523004,0.0,3.25,-inf,-inf,,,,,,,,,56273.04056270154,237.29401225027192,77.312,25.2,10.937970846202973,5.469299930296867,0.6847333948745,0.47091980527799127,0.49174917491749176,10.731641005762116,0.20632984044085667,5.46113183749859,0.008168092798276128,76.96557894736843,0.34642105263156964,23.878947368421052,1.3210526315789473,8.124736842105264,-8.124736842105264,3.0800653411764705,0.16993465882352954,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2019,609.0,192.0,406.0,292.0,227.55,217.67,145.57,39.11,38.9,16.94,0.0,62.5,37.5,2.43,0.0,1031.6517540920013,0.0,3.3055556,-inf,-inf,,,,,,61.0,50.0,3.39,59270.72764969848,237.82295429176563,77.376,26.0,10.989870831570004,5.471526507317969,0.6397275324104592,0.433137305037075,0.4794745484400657,10.731641005762116,0.2582298258078879,5.46113183749859,0.010394669819378421,76.96557894736843,0.4104210526315768,23.878947368421052,2.121052631578948,8.124736842105264,-8.124736842105264,3.0800653411764705,0.22549025882352947,3.3233333333333337,0.06666666666666643,39.5,10.5,58.333333333333336,2.6666666666666643
Germany,2020,641.0,187.0,451.0,300.0,225.79,216.77,153.81,39.71,39.67,18.33,0.0,62.5,37.5,2.4,0.0,996.358010728387,0.0,3.4722223,-inf,-inf,,,,,,,,,58685.87269977087,238.01731875554532,77.453,27.2,10.979954307340767,5.472343438904463,0.6812082023118827,0.4615965751699823,0.46801872074882994,10.731641005762116,0.2483133015786514,5.46113183749859,0.011211601405872962,76.96557894736843,0.487421052631575,23.878947368421052,3.3210526315789473,8.124736842105264,-8.124736842105264,3.0800653411764705,0.3921569588235294,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2021,651.0,184.0,451.0,302.0,236.69,228.02,160.64,41.09,41.09,19.89,1.55,58.39,40.06,2.23,0.0,985.214711683885,0.0,,-inf,-inf,57.2,49.7,25.4,30.2,68.0,,,,62530.76531992412,238.11808580669165,77.544,28.1,11.043413959730394,5.472766709477016,0.6786936499218387,0.4840593818447311,0.46390168970814133,10.731641005762116,0.3117729539682781,5.46113183749859,0.011634871978425387,76.96557894736843,0.578421052631569,23.878947368421052,4.221052631578949,8.124736842105264,-6.574736842105264,3.0800653411764705,,3.3233333333333337,,39.5,,58.333333333333336,
Germany,2022,606.0,175.0,420.0,284.0,228.63,220.09,156.52,39.78,39.77,20.33,23.53,0.0,76.47,1.85,0.0,872.2644106537884,0.0,,-inf,-inf,,,,,,,,,67589.8399055417,239.86141802152508,77.648,28.0,11.12121295347999,5.480061331657713,0.6845995713598391,0.5110608345902463,0.46864686468646866,10.731641005762116,0.38957194771787407,5.46113183749859,0.018929494159122484,76.96557894736843,0.6824210526315682,23.878947368421052,4.121052631578948,8.124736842105264,15.405263157894737,3.0800653411764705,,3.3233333333333337,,39.5,,58.333333333333336,
Greece,2004,436.0,0.0,44.0,44.0,94.75,34.78,34.78,27.84,1.64,1.64,77.6,0.0,22.4,2.18,0.0,375.7140140870848,0.0,1.4166666,-inf,-inf,,,,,,68.0,31.0,3.5,24828.8979383295,84.98945694336695,74.073,17.6,10.119763493237278,4.442527212836832,0.36707124010554093,0.05890804597701149,0.10091743119266056,10.255831090551668,-0.13606759731439055,4.436047208437065,0.006480004399766592,77.30347368421053,-3.230473684210537,23.73157894736842,-6.131578947368418,57.692936173870535,19.90706382612946,2.506535929411765,-1.0898693294117647,3.6750000000000003,-0.17500000000000027,22.0,9.0,58.333333333333336,9.666666666666664
Greece,2005,442.0,0.0,52.0,49.0,96.57,40.41,40.41,23.85,2.37,2.37,100.0,0.0,0.0,2.16,0.0,382.9871431725716,0.0,1.7777778,-inf,-inf,,,,,,,,,25003.82974669332,85.23905352986812,74.452,17.6,10.126784281985701,4.4454597035773595,0.418452935694315,0.09937106918238993,0.11085972850678733,10.255831090551668,-0.12904680856596684,4.436047208437065,0.009412495140294297,77.30347368421053,-2.851473684210532,23.73157894736842,-6.131578947368418,57.692936173870535,42.307063826129465,2.506535929411765,-0.7287581294117649,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2006,447.0,0.0,57.0,50.0,95.82,40.97,40.97,27.22,2.72,2.72,100.0,0.0,0.0,2.07,0.0,402.255388706832,0.0,1.8888888,-inf,-inf,,,,,,,,,28082.1248815718,85.49543832428239,74.827,18.7,10.242888527697382,4.448463021587027,0.4275725318305156,0.09992652461425423,0.11185682326621924,10.255831090551668,-0.012942562854286521,4.436047208437065,0.01241581314996143,77.30347368421053,-2.476473684210532,23.73157894736842,-5.03157894736842,57.692936173870535,42.307063826129465,2.506535929411765,-0.6176471294117649,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2007,453.0,0.0,91.0,82.0,95.04,45.62,45.62,26.7,3.67,3.67,100.0,0.0,0.0,2.11,0.0,437.79805589423984,0.0,1.9722222,-inf,-inf,,,,,,,,,28896.92107090599,85.71352211016291,75.199,19.1,10.271490331086126,4.451010597406384,0.48000841750841744,0.13745318352059926,0.18101545253863136,10.255831090551668,0.015659240534457552,4.436047208437065,0.014963388969318814,77.30347368421053,-2.1044736842105323,23.73157894736842,-4.631578947368418,57.692936173870535,42.307063826129465,2.506535929411765,-0.5343137294117648,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2008,458.0,0.0,81.0,72.0,94.78,41.54,41.54,21.66,2.58,2.58,100.0,0.0,0.0,2.08,0.0,448.82391794574414,0.0,2.25,-inf,-inf,,,,,,49.0,22.0,3.87,30440.97090590812,85.94135764158263,75.568,19.8,10.32354470719325,4.453665175773647,0.43827811774636,0.11911357340720222,0.1572052401746725,10.255831090551668,0.06771361664158171,4.436047208437065,0.01761796733658194,77.30347368421053,-1.7354736842105325,23.73157894736842,-3.9315789473684184,57.692936173870535,42.307063826129465,2.506535929411765,-0.25653592941176484,3.6750000000000003,0.19499999999999984,22.0,0.0,58.333333333333336,-9.333333333333336
Greece,2009,464.0,0.0,88.0,84.0,90.75,47.48,47.48,21.34,5.69,5.69,79.73,0.0,20.27,2.11,0.0,445.1240148457502,0.0,2.4444444,-inf,-inf,,,,,,,,,29947.786808970803,86.1677036462374,75.932,19.9,10.307210704618505,4.456295439787117,0.5231955922865014,0.2666354264292409,0.1810344827586207,10.255831090551668,0.05137961406683722,4.436047208437065,0.020248231350051604,77.30347368421053,-1.3714736842105282,23.73157894736842,-3.8315789473684205,57.692936173870535,22.03706382612947,2.506535929411765,-0.06209152941176477,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2010,532.0,0.0,91.0,78.0,83.39,49.06,48.92,19.92,6.0,6.0,0.0,0.0,100.0,2.67,0.0,537.5251060101475,0.0,2.6111112,-inf,-inf,,,,,,,,,27841.85913635908,86.278828549263,76.292,20.9,10.23429589154196,4.4575842441137965,0.5866410840628373,0.3012048192771084,0.14661654135338345,10.255831090551668,-0.02153519900970835,4.436047208437065,0.021537035676731264,77.30347368421053,-1.0114736842105287,23.73157894736842,-2.8315789473684205,57.692936173870535,-57.692936173870535,2.506535929411765,0.10457527058823501,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2011,503.0,1.0,89.0,75.0,78.38,48.68,48.68,18.71,6.17,6.17,2.1,0.0,95.8,2.96,0.0,541.8329333747205,0.0,2.75,-inf,-inf,,,,,,54.0,26.0,3.68,25692.574085132084,86.15127230411171,76.649,22.2,10.153957283026532,4.456104731339775,0.6210768053074764,0.3297701763762694,0.14910536779324055,10.255831090551668,-0.10187380752513597,4.436047208437065,0.020057522902710012,77.30347368421053,-0.6544736842105294,23.73157894736842,-1.5315789473684198,57.692936173870535,-55.592936173870534,2.506535929411765,0.24346407058823516,3.6750000000000003,0.004999999999999893,22.0,4.0,58.333333333333336,-4.333333333333336
Greece,2012,495.0,3.0,84.0,68.0,70.02,41.04,41.04,16.74,5.39,5.39,44.47,0.0,39.5,3.73,0.0,628.1569117495673,0.0,2.6388888,-inf,-inf,27.0,65.0,,31.0,67.0,,,,24582.97419575074,85.6866640806827,77.004,22.9,10.109809376440834,4.4506972018343385,0.5861182519280206,0.32198327359617684,0.13737373737373737,10.255831090551668,-0.14602171411083376,4.436047208437065,0.014649993397273242,77.30347368421053,-0.29947368421052545,23.73157894736842,-0.8315789473684205,57.692936173870535,-13.222936173870536,2.506535929411765,0.1323528705882353,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2013,482.0,3.0,76.0,59.0,68.33,36.1,35.8,16.55,5.34,5.34,76.27,0.0,23.73,4.06,0.0,660.2700121320055,0.0,2.5833333,-inf,-inf,40.0,56.99999999999999,,23.0,75.0,,,,25730.880900666445,85.06757951900698,77.355,24.0,10.15544714101568,4.4434459937677575,0.5239279964876336,0.3226586102719033,0.12240663900414937,10.255831090551668,-0.10038394953598839,4.436047208437065,0.00739878533069227,77.30347368421053,0.05152631578947364,23.73157894736842,0.2684210526315809,57.692936173870535,18.57706382612946,2.506535929411765,0.07679737058823521,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2014,488.0,2.0,75.0,60.0,68.66,37.26,36.93,16.93,5.55,5.55,80.0,0.0,20.0,4.13,0.0,667.4370499906678,0.0,2.8888888,-inf,-inf,,,,,,56.99999999999999,19.0,3.66,26450.18132672596,84.50281613653995,77.702,24.6,10.183018292715724,4.436784860867438,0.5378677541508885,0.3278204370939161,0.12295081967213115,10.255831090551668,-0.07281279783594385,4.436047208437065,0.000737652430372826,77.30347368421053,0.39852631578946784,23.73157894736842,0.8684210526315823,57.692936173870535,22.307063826129465,2.506535929411765,0.3823528705882353,3.6750000000000003,-0.015000000000000124,22.0,-3.0,58.333333333333336,-1.3333333333333428
Greece,2015,488.0,2.0,77.0,65.0,68.57,41.6,41.35,16.99,6.3,6.26,10.91019786910198,0.0,67.19634703196347,4.22,0.0,683.9552742599657,0.0,3.0555556,-inf,-inf,25.0,36.0,20.0,30.0,68.0,,,,26614.848375422524,83.94788983708301,78.046,25.4,10.189224548631115,4.430196247258655,0.6030333965290945,0.368452030606239,0.13319672131147542,10.255831090551668,-0.06660654192055304,4.436047208437065,-0.00585096117841033,77.30347368421053,0.7425263157894761,23.73157894736842,1.6684210526315795,57.692936173870535,-46.78273830476856,2.506535929411765,0.5490196705882351,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2016,498.0,3.0,86.0,69.0,69.81,46.93,46.15,17.32,6.97,6.61,6.05,0.0,82.53,4.17,0.0,675.6699697874094,0.0,2.8888888,-inf,-inf,,,,,,,,,27504.549798494816,83.59946470131885,78.387,26.4,10.222106717187774,4.426037116975884,0.6610800744878956,0.38163972286374137,0.13855421686746988,10.255831090551668,-0.03372437336389389,4.436047208437065,-0.010010091461181148,77.30347368421053,1.0835263157894701,23.73157894736842,2.6684210526315795,57.692936173870535,-51.64293617387054,2.506535929411765,0.3823528705882353,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2017,504.0,5.0,95.0,74.0,73.13,52.36,50.2,17.5,8.41,7.24,8.7,0.0,78.26,4.37,0.0,721.4534250627099,0.0,2.8611112,-inf,-inf,37.0,30.0,18.0,26.0,67.0,56.99999999999999,15.0,3.67,28681.68155850046,83.43428238944918,78.724,27.2,10.264013924741661,4.424059284728286,0.6864487898263367,0.4137142857142857,0.14682539682539683,10.255831090551668,0.008182834189993216,4.436047208437065,-0.011987923708779213,77.30347368421053,1.4205263157894734,23.73157894736842,3.46842105263158,57.692936173870535,-48.99293617387053,2.506535929411765,0.354575270588235,3.6750000000000003,-0.0050000000000003375,22.0,-7.0,58.333333333333336,-1.3333333333333428
Greece,2018,515.0,8.0,103.0,77.0,75.91,48.27,48.27,18.83,7.49,7.49,8.570577724836212,0.0,82.88862418106015,4.1,0.01,689.6563290270032,1.6770891546184892,2.8611112,0.5170596445874657,-4.605170185988091,,,,,,,,,29792.05925195854,83.26518231186967,79.058,27.7,10.301997168929493,4.422030482345694,0.635884600184429,0.3977695167286246,0.14951456310679612,10.255831090551668,0.046166078377824604,4.436047208437065,-0.014016726091370835,77.30347368421053,1.7545263157894766,23.73157894736842,3.96842105263158,57.692936173870535,-49.12235844903432,2.506535929411765,0.354575270588235,3.6750000000000003,,22.0,,58.333333333333336,
Greece,2019,524.0,7.0,110.0,84.0,81.1,48.73,48.73,20.76,7.8,7.8,42.53,0.0,48.23,4.16,0.0,717.8045180272836,0.839428360478892,2.8333333,-0.1750341420452381,-inf,,,,,,65.0,19.0,3.67,31927.37921513688,83.17751745539178,79.388,27.8,10.371219203265207,4.420977088418453,0.6008631319358816,0.37572254335260113,0.16030534351145037,10.255831090551668,0.11538811271353921,4.436047208437065,-0.01507012001861252,77.30347368421053,2.084526315789475,23.73157894736842,4.068421052631582,57.692936173870535,-15.162936173870534,2.506535929411765,0.3267973705882352,3.6750000000000003,-0.0050000000000003375,22.0,-3.0,58.333333333333336,6.666666666666664
